review_id,product_id,reviewer_id,review_text,rating,date,is_fake
REV01649,Cable Organizer Box,R3891,Works fine but the instructions are terrible.,4,2024-04-30 18:00:00,0
REV01637,Cable Organizer Box,R7718,Customer service was helpful when I had an issue.,4,2024-02-16 14:00:00,0
REV01780,Silk Sleep Mask,R1041,The smell is a bit odd but goes away after a day.,4,2024-05-31 04:00:00,0
REV01411,Coffee Grinder Manual,R1808,"Very solid build quality, happy with my purchase.",4,2024-01-09 06:00:00,0
REV01410,Coffee Grinder Manual,R2463,"Best purchase I've made this year, highly recommend.",5,2024-01-18 01:00:00,0
REV01534,Laptop Stand Aluminum,R8226,"My kids love it, perfect size for them.",1,2024-01-21 19:00:00,0
REV01292,Foam Roller Set,R4309,"Used it for two weeks now, still holding up.",4,2024-02-27 19:00:00,0
REV01842,Resistance Bands Set,R3878,"Great product, works exactly as described.",4,2024-04-08 11:00:00,0
REV00442,Mechanical Keyboard RGB,R2313,"Good value for the price, would buy again.",2,2024-05-12 03:00:00,0
REV01521,Ring Light 10-inch,R6666,"Very solid build quality, happy with my purchase.",3,2024-02-21 14:00:00,0
REV01137,Portable Charger 20000mAh,R6702,"Returned it, color was completely different.",5,2024-03-01 16:00:00,0
REV01716,Cable Organizer Box,R9178,WOW! Exceeded ALL expectations! 10/10 recommend!!!,5,2024-02-08 02:04:00,1
REV01257,Foam Roller Set,R4950,"Returned it, color was completely different.",2,2024-05-16 16:00:00,0
REV01898,Resistance Bands Set,R2113,Not what I expected based on the photos.,2,2024-03-21 03:00:00,0
REV01632,Cable Organizer Box,R6489,"Good value for the price, would buy again.",5,2024-04-16 04:00:00,0
REV01696,Cable Organizer Box,R9157,This is the greatest thing I have ever purchased!!!,5,2024-02-09 10:52:00,1
REV01398,Coffee Grinder Manual,R8361,Works fine but the instructions are terrible.,3,2024-04-06 11:00:00,0
REV00664,Phone Stand Adjustable,R7661,"Good value for the price, would buy again.",1,2024-03-11 17:00:00,0
REV01869,Resistance Bands Set,R6615,"Returned it, color was completely different.",4,2024-03-21 21:00:00,0
REV01258,Foam Roller Set,R7779,The smell is a bit odd but goes away after a day.,4,2024-06-17 04:00:00,0
REV01806,Silk Sleep Mask,R6515,"My kids love it, perfect size for them.",4,2024-03-15 14:00:00,0
REV01701,Cable Organizer Box,R9167,"Absolutely incredible, changed my life completely!",5,2024-02-09 19:57:00,1
REV00318,Stainless Steel Water Bottle,R8386,"Average quality, expected better at this price point.",4,2024-04-02 03:00:00,0
REV00649,Phone Stand Adjustable,R5608,"It's okay, does the job but nothing special.",4,2024-02-22 11:00:00,0
REV01435,Ring Light 10-inch,R8585,Customer service was helpful when I had an issue.,4,2024-03-11 17:00:00,0
REV01480,Ring Light 10-inch,R7098,"It's okay, does the job but nothing special.",4,2024-05-15 09:00:00,0
REV00710,Phone Stand Adjustable,R5619,"It's okay, does the job but nothing special.",2,2024-03-12 12:00:00,0
REV01383,Coffee Grinder Manual,R1769,Not what I expected based on the photos.,5,2024-01-09 06:00:00,0
REV01283,Foam Roller Set,R6381,"Great product, works exactly as described.",3,2024-05-06 14:00:00,0
REV01769,Silk Sleep Mask,R4059,Not what I expected based on the photos.,3,2024-02-25 19:00:00,0
REV00973,Air Purifier Mini,R8395,"Good value for the price, would buy again.",2,2024-03-01 15:00:00,0
REV00628,Phone Stand Adjustable,R1499,"Broke after one month, disappointed.",4,2024-05-13 07:00:00,0
REV00633,Phone Stand Adjustable,R2974,"Returned it, color was completely different.",4,2024-04-06 05:00:00,0
REV01307,Foam Roller Set,R7839,"Used it for two weeks now, still holding up.",3,2024-03-02 08:00:00,0
REV01401,Coffee Grinder Manual,R3255,"It's okay, does the job but nothing special.",5,2024-05-19 11:00:00,0
REV01409,Coffee Grinder Manual,R6397,"Very solid build quality, happy with my purchase.",2,2024-06-13 10:00:00,0
REV01249,Foam Roller Set,R4365,"Shipped fast, packaging was good, product works well.",3,2024-04-30 15:00:00,0
REV01988,Bamboo Cutting Board,R7281,"It's okay, does the job but nothing special.",5,2024-04-22 20:00:00,0
REV01255,Foam Roller Set,R1788,"Best purchase I've made this year, highly recommend.",3,2024-06-24 13:00:00,0
REV01497,Ring Light 10-inch,R2539,"Good value for the price, would buy again.",3,2024-06-12 23:00:00,0
REV01372,Coffee Grinder Manual,R5030,"Good value for the price, would buy again.",5,2024-06-07 14:00:00,0
REV01530,Ring Light 10-inch,R3073,"Great product, works exactly as described.",4,2024-02-03 06:00:00,0
REV01664,Cable Organizer Box,R7713,"Average quality, expected better at this price point.",3,2024-03-29 01:00:00,0
REV01355,Coffee Grinder Manual,R8769,Not what I expected based on the photos.,3,2024-03-10 17:00:00,0
REV01961,Bamboo Cutting Board,R5925,"Shipped fast, packaging was good, product works well.",3,2024-03-14 20:00:00,0
REV01936,Bamboo Cutting Board,R1937,"Very solid build quality, happy with my purchase.",5,2024-01-22 22:00:00,0
REV01644,Cable Organizer Box,R5287,Not what I expected based on the photos.,4,2024-05-14 08:00:00,0
REV01883,Resistance Bands Set,R4532,"Returned it, color was completely different.",4,2024-01-20 00:00:00,0
REV00796,USB-C Hub 7-Port,R9170,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-15 11:15:00,1
REV00646,Phone Stand Adjustable,R3526,Customer service was helpful when I had an issue.,5,2024-04-07 14:00:00,0
REV01013,Air Purifier Mini,R6265,Works fine but the instructions are terrible.,5,2024-06-04 09:00:00,0
REV01873,Resistance Bands Set,R2811,"Used it for two weeks now, still holding up.",3,2024-02-11 03:00:00,0
REV00557,Wireless Mouse Slim,R2418,"Broke after one month, disappointed.",4,2024-05-02 16:00:00,0
REV00682,Phone Stand Adjustable,R6646,"Shipped fast, packaging was good, product works well.",5,2024-04-08 23:00:00,0
REV00578,Wireless Mouse Slim,R8672,"Returned it, color was completely different.",4,2024-01-10 12:00:00,0
REV01820,Silk Sleep Mask,R6067,Not what I expected based on the photos.,5,2024-03-31 09:00:00,0
REV01110,Smart Watch Fitness,R2536,"Good value for the price, would buy again.",4,2024-04-14 03:00:00,0
REV01267,Foam Roller Set,R6337,"Very solid build quality, happy with my purchase.",3,2024-04-14 11:00:00,0
REV01723,Cable Organizer Box,R9136,Superb! Excellent! World class! Highly recommended!,5,2024-02-08 18:00:00,1
REV01184,Portable Charger 20000mAh,R9010,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-04 19:18:00,1
REV00525,Wireless Mouse Slim,R1414,"Used it for two weeks now, still holding up.",3,2024-03-09 14:00:00,0
REV01060,Smart Watch Fitness,R1076,Works fine but the instructions are terrible.,5,2024-02-09 06:00:00,0
REV00541,Wireless Mouse Slim,R5254,"It's okay, does the job but nothing special.",5,2024-02-05 22:00:00,0
REV01195,Portable Charger 20000mAh,R9185,This is the greatest thing I have ever purchased!!!,5,2024-04-04 13:24:00,1
REV01679,Cable Organizer Box,R3320,"It's okay, does the job but nothing special.",3,2024-06-24 14:00:00,0
REV00749,USB-C Hub 7-Port,R2521,"My kids love it, perfect size for them.",4,2024-06-01 04:00:00,0
REV01886,Resistance Bands Set,R1084,"Very solid build quality, happy with my purchase.",4,2024-03-05 01:00:00,0
REV01431,Ring Light 10-inch,R1283,"Broke after one month, disappointed.",1,2024-04-25 14:00:00,0
REV00485,Mechanical Keyboard RGB,R4000,"Used it for two weeks now, still holding up.",5,2024-02-02 02:00:00,0
REV01758,Silk Sleep Mask,R8558,"Shipped fast, packaging was good, product works well.",3,2024-05-01 15:00:00,0
REV00096,Bluetooth Speaker X1,R9197,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-16 00:29:00,1
REV01021,Air Purifier Mini,R7270,"Used it for two weeks now, still holding up.",3,2024-06-15 09:00:00,0
REV00564,Wireless Mouse Slim,R4232,"Broke after one month, disappointed.",5,2024-06-22 17:00:00,0
REV01265,Foam Roller Set,R1058,Customer service was helpful when I had an issue.,2,2024-01-02 18:00:00,0
REV00743,USB-C Hub 7-Port,R4215,"My kids love it, perfect size for them.",4,2024-06-12 10:00:00,0
REV00864,Neck Massager Electric,R8547,"Good value for the price, would buy again.",2,2024-02-06 22:00:00,0
REV01599,Laptop Stand Aluminum,R6607,"Very solid build quality, happy with my purchase.",4,2024-06-27 14:00:00,0
REV01715,Cable Organizer Box,R9169,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-02-07 05:22:00,1
REV01485,Ring Light 10-inch,R4131,"Shipped fast, packaging was good, product works well.",2,2024-04-10 21:00:00,0
REV00892,Neck Massager Electric,R9165,This is the greatest thing I have ever purchased!!!,5,2024-03-28 08:48:00,1
REV01578,Laptop Stand Aluminum,R7734,"Returned it, color was completely different.",5,2024-03-24 04:00:00,0
REV01039,Smart Watch Fitness,R2477,"It's okay, does the job but nothing special.",5,2024-04-27 04:00:00,0
REV00207,Yoga Mat Ultra,R5610,"Shipped fast, packaging was good, product works well.",3,2024-06-24 01:00:00,0
REV00393,Stainless Steel Water Bottle,R9026,This is the greatest thing I have ever purchased!!!,5,2024-04-16 20:09:00,1
REV00795,USB-C Hub 7-Port,R9064,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-15 12:44:00,1
REV00871,Neck Massager Electric,R9019,This is the greatest thing I have ever purchased!!!,5,2024-03-29 13:07:00,1
REV00398,Stainless Steel Water Bottle,R9164,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-18 13:17:00,1
REV00767,USB-C Hub 7-Port,R9052,This is the greatest thing I have ever purchased!!!,5,2024-03-15 19:00:00,1
REV01875,Resistance Bands Set,R7195,Works fine but the instructions are terrible.,4,2024-05-14 17:00:00,0
REV01242,Foam Roller Set,R5839,Not what I expected based on the photos.,4,2024-05-03 21:00:00,0
REV01029,Smart Watch Fitness,R4856,"Shipped fast, packaging was good, product works well.",4,2024-06-17 17:00:00,0
REV01793,Silk Sleep Mask,R2696,Customer service was helpful when I had an issue.,4,2024-06-27 19:00:00,0
REV00643,Phone Stand Adjustable,R7179,"Very solid build quality, happy with my purchase.",5,2024-02-18 23:00:00,0
REV01927,Resistance Bands Set,R5536,"Average quality, expected better at this price point.",4,2024-01-29 18:00:00,0
REV00613,Wireless Mouse Slim,R6421,"Very solid build quality, happy with my purchase.",5,2024-04-06 12:00:00,0
REV01763,Silk Sleep Mask,R6909,"Very solid build quality, happy with my purchase.",5,2024-05-11 03:00:00,0
REV00961,Air Purifier Mini,R5916,"Best purchase I've made this year, highly recommend.",5,2024-01-23 09:00:00,0
REV01571,Laptop Stand Aluminum,R1259,"Best purchase I've made this year, highly recommend.",4,2024-03-19 22:00:00,0
REV00726,USB-C Hub 7-Port,R2234,"My kids love it, perfect size for them.",5,2024-04-28 21:00:00,0
REV00684,Phone Stand Adjustable,R3790,"Used it for two weeks now, still holding up.",5,2024-01-26 13:00:00,0
REV00099,Bluetooth Speaker X1,R9002,Life changing product! Everyone should own one!!!,5,2024-03-18 10:23:00,1
REV00805,USB-C Hub 7-Port,R9098,This is the greatest thing I have ever purchased!!!,5,2024-03-15 09:40:00,1
REV01752,Silk Sleep Mask,R7410,"Very solid build quality, happy with my purchase.",4,2024-05-07 19:00:00,0
REV01598,Laptop Stand Aluminum,R7572,"Shipped fast, packaging was good, product works well.",2,2024-04-29 18:00:00,0
REV00407,Stainless Steel Water Bottle,R9118,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-18 21:13:00,1
REV00503,Mechanical Keyboard RGB,R3597,"Very solid build quality, happy with my purchase.",2,2024-04-14 18:00:00,0
REV01072,Smart Watch Fitness,R2431,"Great product, works exactly as described.",2,2024-03-08 14:00:00,0
REV01057,Smart Watch Fitness,R6354,"Great product, works exactly as described.",5,2024-01-13 19:00:00,0
REV00930,Air Purifier Mini,R6424,"It's okay, does the job but nothing special.",5,2024-04-03 02:00:00,0
REV00780,USB-C Hub 7-Port,R9131,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-03-15 12:42:00,1
REV01864,Resistance Bands Set,R3958,"Shipped fast, packaging was good, product works well.",2,2024-02-04 11:00:00,0
REV00201,LED Desk Lamp Pro,R1372,Customer service was helpful when I had an issue.,2,2024-01-04 22:00:00,0
REV00135,LED Desk Lamp Pro,R2631,"Good value for the price, would buy again.",3,2024-03-01 21:00:00,0
REV01052,Smart Watch Fitness,R2350,"It's okay, does the job but nothing special.",5,2024-03-28 15:00:00,0
REV00041,Bluetooth Speaker X1,R6979,The smell is a bit odd but goes away after a day.,4,2024-04-18 06:00:00,0
REV01018,Air Purifier Mini,R6606,"My kids love it, perfect size for them.",4,2024-06-14 19:00:00,0
REV00231,Yoga Mat Ultra,R3701,"Very solid build quality, happy with my purchase.",5,2024-03-23 21:00:00,0
REV01514,Ring Light 10-inch,R8244,"Good value for the price, would buy again.",4,2024-01-13 06:00:00,0
REV01797,Silk Sleep Mask,R5577,"It's okay, does the job but nothing special.",3,2024-01-11 11:00:00,0
REV00379,Stainless Steel Water Bottle,R9004,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-16 05:46:00,1
REV00289,Yoga Mat Ultra,R9090,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-04-16 07:25:00,1
REV00419,Mechanical Keyboard RGB,R7976,"Good value for the price, would buy again.",3,2024-06-22 12:00:00,0
REV01699,Cable Organizer Box,R9146,5 stars! Perfect in every way! Must buy immediately!,5,2024-02-07 09:57:00,1
REV00392,Stainless Steel Water Bottle,R9089,Phenomenal quality! Buy it today you won't regret it!,5,2024-04-17 02:28:00,1
REV00593,Wireless Mouse Slim,R6763,The smell is a bit odd but goes away after a day.,5,2024-06-24 16:00:00,0
REV01523,Ring Light 10-inch,R6194,"Very solid build quality, happy with my purchase.",5,2024-02-01 02:00:00,0
REV01163,Portable Charger 20000mAh,R8767,"It's okay, does the job but nothing special.",4,2024-06-15 06:00:00,0
REV01087,Smart Watch Fitness,R5299,Works fine but the instructions are terrible.,5,2024-03-21 00:00:00,0
REV01496,Ring Light 10-inch,R7731,Not what I expected based on the photos.,5,2024-04-15 09:00:00,0
REV00648,Phone Stand Adjustable,R3623,Not what I expected based on the photos.,5,2024-01-26 23:00:00,0
REV01153,Portable Charger 20000mAh,R5399,"Shipped fast, packaging was good, product works well.",4,2024-01-18 16:00:00,0
REV01368,Coffee Grinder Manual,R7263,"Average quality, expected better at this price point.",3,2024-01-21 13:00:00,0
REV00521,Wireless Mouse Slim,R3786,Not what I expected based on the photos.,4,2024-04-22 13:00:00,0
REV01863,Resistance Bands Set,R6679,"It's okay, does the job but nothing special.",4,2024-01-15 04:00:00,0
REV01881,Resistance Bands Set,R2066,"Good value for the price, would buy again.",2,2024-06-25 07:00:00,0
REV00065,Bluetooth Speaker X1,R9169,Life changing product! Everyone should own one!!!,5,2024-03-18 09:45:00,1
REV01837,Resistance Bands Set,R7958,"Great product, works exactly as described.",2,2024-03-12 06:00:00,0
REV00015,Bluetooth Speaker X1,R1584,The smell is a bit odd but goes away after a day.,5,2024-03-09 22:00:00,0
REV01181,Portable Charger 20000mAh,R9139,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-04-04 18:37:00,1
REV01065,Smart Watch Fitness,R4356,"Used it for two weeks now, still holding up.",4,2024-03-08 16:00:00,0
REV00493,Mechanical Keyboard RGB,R1606,"Very solid build quality, happy with my purchase.",3,2024-05-05 06:00:00,0
REV00380,Stainless Steel Water Bottle,R9080,5 stars! Perfect in every way! Must buy immediately!,5,2024-04-18 14:46:00,1
REV00188,LED Desk Lamp Pro,R1083,The smell is a bit odd but goes away after a day.,3,2024-06-01 22:00:00,0
REV00764,USB-C Hub 7-Port,R7353,"Best purchase I've made this year, highly recommend.",5,2024-01-23 14:00:00,0
REV00217,Yoga Mat Ultra,R3167,"Average quality, expected better at this price point.",3,2024-04-26 02:00:00,0
REV00792,USB-C Hub 7-Port,R9109,AMAZING!!! Best product EVER!!! Buy it NOW!!!,5,2024-03-17 14:19:00,1
REV01077,Smart Watch Fitness,R4052,The smell is a bit odd but goes away after a day.,5,2024-06-08 08:00:00,0
REV00879,Neck Massager Electric,R9010,Marvelous! Stunning quality! Will buy 10 more!!!,5,2024-03-29 17:32:00,1
REV00338,Stainless Steel Water Bottle,R4716,"My kids love it, perfect size for them.",4,2024-03-24 12:00:00,0
REV01773,Silk Sleep Mask,R3814,"Broke after one month, disappointed.",3,2024-04-29 14:00:00,0
REV00720,USB-C Hub 7-Port,R6387,"Very solid build quality, happy with my purchase.",5,2024-06-12 02:00:00,0
REV01749,Silk Sleep Mask,R3219,"Used it for two weeks now, still holding up.",3,2024-06-26 04:00:00,0
REV00296,Yoga Mat Ultra,R9051,"Absolutely incredible, changed my life completely!",5,2024-04-17 08:43:00,1
REV01726,Cable Organizer Box,R9030,Outstanding product! Perfect! Amazing! Buy buy buy!,5,2024-02-07 05:50:00,1
REV01017,Air Purifier Mini,R5599,"Best purchase I've made this year, highly recommend.",5,2024-05-10 21:00:00,0
REV01276,Foam Roller Set,R6790,"My kids love it, perfect size for them.",5,2024-03-27 17:00:00,0
REV01751,Silk Sleep Mask,R6875,"Great product, works exactly as described.",4,2024-06-05 22:00:00,0
REV01486,Ring Light 10-inch,R6623,"My kids love it, perfect size for them.",5,2024-05-13 21:00:00,0
REV00456,Mechanical Keyboard RGB,R3386,"Used it for two weeks now, still holding up.",5,2024-05-11 18:00:00,0
REV02032,Bamboo Cutting Board,R2239,Not what I expected based on the photos.,5,2024-03-21 23:00:00,0
REV00816,USB-C Hub 7-Port,R9109,Phenomenal quality! Buy it today you won't regret it!,5,2024-03-17 04:25:00,1
REV01887,Resistance Bands Set,R5813,The smell is a bit odd but goes away after a day.,4,2024-01-25 03:00:00,0
